0 0.9766667
10 0.92
20 0.81666666
30 0.70666665
40 0.6066667
50 0.5566667
60 0.5366667
70 0.46
80 0.41333333
90 0.38
100 0.31
110 0.28
120 0.3
130 0.26666668
140 0.24333334
150 0.19666667
160 0.20333333
170 0.15333334
180 0.16333333
190 0.15333334
200 0.15333334

